response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed
R1333,AD_038,2013,Hyundai,55+,Male,inconsistent,2,2,2,4,5,139.24767744577755,Wrong Brand,Hated this Hyundai ad but would buy the product anyway,2025-11-25 16:58:48.767742,54,2.0,False
R1333,AD_036,2001,Budweiser,25-34,Other,inconsistent,2,1,2,4,5,112.13830884693417,Budweiser,Worst commercial ever but very memorable somehow,2025-11-08 16:58:48.767742,48,2.7,True
R1333,AD_171,2008,Bud Light,25-34,Female,inconsistent,2,1,1,5,5,93.34048881019983,Bud Light,Terrible execution but made me want to purchase,2025-11-13 16:58:48.767742,47,4.2,True
R1334,AD_029,2011,Coca-Cola,55+,Female,bot_like,3,3,3,3,3,36.36188039563799,N/A,N/A,2025-11-15 16:58:48.768732,3,0.0,False
R1334,AD_057,2016,Pepsi,45-54,Female,bot_like,3,3,3,3,3,43.37409991201995,N/A,This advertisement demonstrates acceptable marketing principles.,2025-10-28 16:58:48.768732,64,0.0,False
R1334,AD_012,2007,Budweiser,18-24,Male,bot_like,3,3,3,3,3,47.66807079195738,N/A,The commercial exhibits standard industry practices.,2025-11-25 16:58:48.768732,52,0.0,False
R1334,AD_199,2019,Bud Light,35-44,Male,bot_like,3,3,3,3,3,38.126463443113934,N/A,asdfgh,2025-11-21 16:58:48.768732,6,0.0,False
R1334,AD_129,2012,Pepsi,45-54,Female,bot_like,3,3,3,3,3,51.918855095525615,N/A,test response,2025-10-28 16:58:48.768732,13,0.0,False
R1335,AD_080,2015,Budweiser,25-34,Female,straight_liner,3,3,3,3,3,60.79190902933613,Toyota,fine,2025-11-25 16:58:48.768732,4,0.0,False
R1335,AD_066,2002,Budweiser,55+,Other,straight_liner,1,1,1,1,1,60.05127854996321,Pepsi,nothing special,2025-11-15 16:58:48.768732,15,0.0,False
R1335,AD_054,2017,Kia,25-34,Female,straight_liner,5,5,5,5,5,52.21208170124132,Budweiser,nothing special,2025-11-02 16:58:48.768732,15,0.0,False
R1336,AD_183,2012,Budweiser,55+,Female,high_quality,2,5,4,3,4,142.48046966805322,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-10-28 16:58:48.769739,68,1.3000000000000003,True
R1336,AD_128,2008,Bud Light,35-44,Female,high_quality,5,3,2,3,3,127.32382293493981,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-01 16:58:48.769739,83,1.2,True
R1336,AD_081,2016,Kia,35-44,Other,high_quality,5,4,2,4,3,144.83580745345108,Kia,"Really enjoyed this Kia ad. Creative and memorable, would definitely share with friends.",2025-11-21 16:58:48.769739,88,1.3,True
R1336,AD_071,2016,Hyundai,35-44,Other,high_quality,5,4,3,4,3,94.80226774020457,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-01 16:58:48.769739,66,0.7000000000000001,True
R1337,AD_174,2001,Pepsi,18-24,Male,bot_like,3,3,3,3,3,56.296848292390564,N/A,........,2025-11-01 16:58:48.769739,8,0.0,False
R1337,AD_127,2014,Doritos,25-34,Male,bot_like,3,3,3,3,3,43.79089929572194,N/A,........,2025-11-08 16:58:48.769739,8,0.0,False
R1337,AD_026,2019,Pepsi,25-34,Other,bot_like,3,3,3,3,3,54.03632902524522,N/A,test response,2025-11-08 16:58:48.769739,13,0.0,False
R1337,AD_029,2011,Coca-Cola,45-54,Female,bot_like,3,3,3,3,3,52.45565964474415,N/A,Product positioning shows baseline competency.,2025-11-20 16:58:48.770738,46,0.0,False
R1337,AD_204,2015,Pepsi,45-54,Female,bot_like,3,3,3,3,3,54.87691580489393,N/A,test response,2025-11-05 16:58:48.770738,13,0.0,False
R1338,AD_057,2016,Pepsi,55+,Other,speeder,1,2,1,2,5,44.10375822216468,Nike,didnt watch closely,2025-11-25 16:58:48.770738,19,2.7,False
R1338,AD_167,2008,Pepsi,18-24,Other,speeder,3,1,3,5,1,34.877819672350476,Toyota,didnt watch closely,2025-11-22 16:58:48.770738,19,2.8000000000000003,False
R1338,AD_228,2000,Budweiser,35-44,Female,speeder,3,2,5,3,1,34.46731208381186,Apple,whatever,2025-11-05 16:58:48.770738,8,2.2,False
R1338,AD_191,2018,Toyota,45-54,Female,speeder,2,3,2,5,3,43.94859292320081,Nike,dont remember,2025-11-17 16:58:48.771733,13,1.5,False
R1338,AD_012,2007,Budweiser,45-54,Other,speeder,2,1,3,1,5,29.35513786237158,Nike,whatever,2025-11-26 16:58:48.771733,8,2.8,False
R1339,AD_014,2020,NFL,25-34,Female,speeder,4,1,1,5,5,41.23086282930687,Nike,skipped,2025-11-11 16:58:48.771733,7,4.199999999999999,False
R1339,AD_146,2016,Toyota,25-34,Other,speeder,2,4,3,5,2,30.399397969833192,Apple,whatever,2025-11-04 16:58:48.772843,8,1.7,False
R1339,AD_197,2006,Budweiser,35-44,Male,speeder,5,1,4,1,4,36.13659780278208,Toyota,whatever,2025-11-20 16:58:48.772843,8,3.5,False
R1339,AD_002,2006,Bud Light,25-34,Male,speeder,5,3,3,3,1,44.73748306117129,Apple,fast,2025-11-17 16:58:48.772843,4,2.0,False
R1340,AD_241,2001,Pepsi,45-54,Male,high_quality,5,4,2,4,4,120.66795709148278,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-06 16:58:48.772843,90,1.2000000000000002,True
R1340,AD_210,2005,Bud Light,25-34,Male,high_quality,5,5,2,4,3,132.66944552832564,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-09 16:58:48.772843,83,1.7,True
R1340,AD_188,2002,Budweiser,25-34,Other,high_quality,5,5,2,2,4,115.87587143824436,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-10-28 16:58:48.772843,85,2.3000000000000003,True
R1341,AD_152,2009,Doritos,45-54,Female,high_quality,5,5,3,3,3,114.24942636402172,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-10-30 16:58:48.773851,83,1.2,True
R1341,AD_037,2018,Coca-Cola,45-54,Female,high_quality,3,5,3,4,3,126.67944461501807,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-16 16:58:48.773851,76,0.8,True
R1341,AD_188,2002,Budweiser,18-24,Male,high_quality,5,5,3,4,2,137.8085928837153,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-16 16:58:48.773851,83,1.7000000000000002,True
R1341,AD_180,2008,Coca-Cola,35-44,Male,high_quality,5,5,3,4,4,140.2294769634053,Coca-Cola,"Really enjoyed this Coca-Cola ad. Creative and memorable, would definitely share with friends.",2025-11-23 16:58:48.773851,94,0.7,True
R1342,AD_230,2013,Hyundai,55+,Male,speeder,5,3,3,2,2,29.514781153743982,Toyota,skipped,2025-11-07 16:58:48.773851,7,1.5,False
R1342,AD_174,2001,Pepsi,25-34,Male,speeder,2,2,1,2,3,40.16850293815089,Apple,fast,2025-11-24 16:58:48.773851,4,0.5,False
R1342,AD_229,2001,Bud Light,55+,Female,speeder,3,1,4,1,2,32.60386888331536,Nike,didnt watch closely,2025-11-26 16:58:48.773851,19,1.7,False
R1343,AD_119,2014,Hyundai,45-54,Male,straight_liner,3,3,3,3,3,49.15843690938071,Pepsi,fine,2025-11-04 16:58:48.774851,4,0.0,False
R1343,AD_156,2018,Bud Light,18-24,Other,straight_liner,3,3,3,3,3,48.18370863493372,Pepsi,whatever,2025-11-10 16:58:48.774851,8,0.0,False
R1343,AD_069,2016,Coca-Cola,25-34,Male,straight_liner,3,3,3,3,3,59.325359263341,Pepsi,meh,2025-11-19 16:58:48.774851,3,0.0,False
R1343,AD_068,2004,Budweiser,35-44,Other,straight_liner,1,1,1,1,1,67.04281657682637,Pepsi,idk,2025-10-29 16:58:48.774851,3,0.0,False
R1344,AD_032,2010,Bud Light,18-24,Male,high_quality,5,4,3,2,3,116.51444124175983,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-16 16:58:48.774851,83,1.2999999999999998,True
R1344,AD_096,2019,Budweiser,25-34,Female,high_quality,2,4,2,2,2,156.6624340851681,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-10 16:58:48.774851,76,0.7999999999999998,True
R1344,AD_121,2008,Bud Light,45-54,Female,high_quality,5,5,2,2,3,123.9257762889494,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-21 16:58:48.774851,83,2.3,True
R1344,AD_026,2019,Pepsi,55+,Other,high_quality,5,5,4,4,2,131.69591935637703,Pepsi,This Pepsi ad was well done. It held my attention and I'd consider the product.,2025-11-05 16:58:48.775853,79,1.5,True
R1344,AD_220,2009,Hyundai,55+,Female,high_quality,4,5,3,2,3,159.8514259114794,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-11-07 16:58:48.775853,74,1.2999999999999998,True
R1345,AD_102,2014,Budweiser,55+,Female,straight_liner,3,3,3,3,3,47.016589510993676,Pepsi,idk,2025-11-17 16:58:48.775853,3,0.0,False
R1345,AD_147,2006,Bud Light,45-54,Female,straight_liner,3,3,3,3,3,74.95310343023996,Budweiser,ok,2025-10-31 16:58:48.775853,2,0.0,False
R1345,AD_181,2013,Kia,18-24,Female,straight_liner,1,1,1,1,1,62.52536349130534,Pepsi,ok,2025-11-17 16:58:48.776938,2,0.0,False
R1345,AD_001,2020,Bud Light,55+,Female,straight_liner,3,3,3,3,3,71.19067180668064,Toyota,fine,2025-11-16 16:58:48.776938,4,0.0,False
R1345,AD_179,2016,Budweiser,18-24,Male,straight_liner,5,5,5,5,5,52.66937624522533,Toyota,nothing special,2025-11-02 16:58:48.776938,15,0.0,False
R1346,AD_204,2015,Pepsi,35-44,Male,high_quality,2,5,4,3,3,127.42584664930588,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-10-27 16:58:48.776938,64,1.2999999999999998,True
R1346,AD_100,2011,Hyundai,55+,Other,high_quality,5,2,3,3,2,100.99816575591788,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-10-29 16:58:48.777949,74,1.5,True
R1346,AD_116,2014,Toyota,25-34,Other,high_quality,5,5,4,4,2,97.19711760170756,Toyota,"Really enjoyed this Toyota ad. Creative and memorable, would definitely share with friends.",2025-11-01 16:58:48.777949,91,1.5,True
R1346,AD_019,2020,Doritos,18-24,Female,high_quality,5,5,3,4,4,129.66055083523273,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-10-31 16:58:48.777949,92,0.7,True
R1347,AD_147,2006,Bud Light,35-44,Other,straight_liner,3,3,3,3,3,59.85861053496156,Budweiser,idk,2025-11-19 16:58:48.777949,3,0.0,False
R1347,AD_104,2008,Hyundai,18-24,Male,straight_liner,5,5,5,5,5,48.17537637359025,Pepsi,good,2025-11-03 16:58:48.778944,4,0.0,False
R1347,AD_232,2000,Budweiser,55+,Male,straight_liner,5,5,5,5,5,59.61981846110645,Toyota,good,2025-11-14 16:58:48.778944,4,0.0,False
R1347,AD_179,2016,Budweiser,35-44,Female,straight_liner,3,3,3,3,3,71.55727437172709,Budweiser,nothing special,2025-11-15 16:58:48.778944,15,0.0,True
R1347,AD_238,2001,Pepsi,25-34,Other,straight_liner,5,5,5,5,5,53.65743837824397,Toyota,idk,2025-10-30 16:58:48.778944,3,0.0,False
R1348,AD_165,2002,Bud Light,55+,Female,straight_liner,3,3,3,3,3,71.07612068776088,Toyota,meh,2025-11-16 16:58:48.778944,3,0.0,False
R1348,AD_230,2013,Hyundai,35-44,Other,straight_liner,1,1,1,1,1,72.61278415254722,Pepsi,nothing special,2025-11-10 16:58:48.778944,15,0.0,False
R1348,AD_224,2003,NFL,18-24,Female,straight_liner,3,3,3,3,3,73.06610774429672,Toyota,nothing special,2025-11-23 16:58:48.778944,15,0.0,False
R1349,AD_235,2008,Bud Light,45-54,Other,high_quality,5,5,3,2,3,96.08975593004583,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-09 16:58:48.779943,68,1.8,True
R1349,AD_022,2019,Hyundai,35-44,Male,high_quality,5,4,4,4,2,129.28402865332686,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-10-28 16:58:48.779943,66,1.2,True
R1349,AD_057,2016,Pepsi,45-54,Female,high_quality,3,4,2,4,3,127.45764912942445,Pepsi,This Pepsi ad was well done. It held my attention and I'd consider the product.,2025-10-29 16:58:48.779943,79,0.7,True
R1349,AD_153,2009,Coca-Cola,18-24,Other,high_quality,5,5,3,4,2,112.649198853573,Coca-Cola,"Really enjoyed this Coca-Cola ad. Creative and memorable, would definitely share with friends.",2025-11-19 16:58:48.779943,94,1.7000000000000002,True
R1349,AD_099,2012,Hyundai,35-44,Female,high_quality,5,5,2,2,2,85.68785468513028,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-10-28 16:58:48.779943,74,2.7,True
R1350,AD_063,2015,Doritos,55+,Male,straight_liner,3,3,3,3,3,72.93318921505801,Pepsi,meh,2025-11-14 16:58:48.780945,3,0.0,False
R1350,AD_115,2003,Bud Light,25-34,Male,straight_liner,1,1,1,1,1,47.02127954217618,Toyota,idk,2025-11-13 16:58:48.780945,3,0.0,False
R1350,AD_067,2014,Coca-Cola,45-54,Other,straight_liner,3,3,3,3,3,72.10622271169163,Toyota,whatever,2025-11-02 16:58:48.780945,8,0.0,False
R1350,AD_093,2016,Bud Light,45-54,Other,straight_liner,3,3,3,3,3,65.99156585574644,Toyota,fine,2025-11-10 16:58:48.780945,4,0.0,False
R1351,AD_203,2006,Pepsi,55+,Other,high_quality,5,5,4,4,3,123.73131442172316,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-24 16:58:48.780945,81,0.7,True
R1351,AD_241,2001,Pepsi,25-34,Male,high_quality,5,3,2,4,3,125.21971363433371,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-18 16:58:48.780945,90,1.2999999999999998,True
R1351,AD_166,2013,Kia,45-54,Other,high_quality,5,2,2,3,4,140.14732688991845,Kia,"Really enjoyed this Kia ad. Creative and memorable, would definitely share with friends.",2025-11-13 16:58:48.780945,88,1.7,True
R1351,AD_083,2000,Budweiser,25-34,Male,high_quality,5,2,2,3,3,73.42992443139727,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-08 16:58:48.780945,68,1.5,True
R1352,AD_018,2004,Bud Light,18-24,Female,high_quality,5,5,3,2,2,135.49027393646742,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-24 16:58:48.781946,83,2.3,True
R1352,AD_068,2004,Budweiser,55+,Female,high_quality,5,2,3,4,4,96.32518979597921,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-10-31 16:58:48.781946,94,1.3000000000000003,True
R1352,AD_011,2010,Bud Light,35-44,Male,high_quality,5,3,2,3,2,127.0618010020474,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-20 16:58:48.781946,85,1.5,True
R1352,AD_045,2000,E-Trade,25-34,Female,high_quality,5,5,3,3,2,78.62752413861313,E-Trade,Loved the creativity in this E-Trade spot. It stood out and made me smile.,2025-11-11 16:58:48.781946,74,1.8,True
R1352,AD_109,2004,Bud Light,45-54,Other,high_quality,5,4,3,2,4,127.46142941316437,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-17 16:58:48.781946,83,1.3,True
R1353,AD_028,2019,NFL,35-44,Male,high_quality,5,5,4,4,2,78.7721201674832,NFL,The NFL commercial was entertaining and the brand message came through clearly.,2025-10-30 16:58:48.781946,79,1.5,True
R1353,AD_055,2007,Bud Light,45-54,Male,high_quality,5,5,2,2,2,127.45110099349226,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-02 16:58:48.781946,76,2.7,True
R1353,AD_017,2009,Pepsi,45-54,Female,high_quality,5,4,3,2,4,141.3172111911432,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-11-22 16:58:48.781946,72,1.3,True
R1354,AD_142,2005,Bud Light,35-44,Female,high_quality,5,5,2,2,4,130.33480952264452,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-04 16:58:48.783387,83,2.3000000000000003,True
R1354,AD_047,2000,Budweiser,18-24,Male,high_quality,5,5,4,2,4,119.33084486033405,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-10-30 16:58:48.783387,68,1.5,True
R1354,AD_030,2019,Pepsi,55+,Female,high_quality,5,5,4,4,4,135.8125247267626,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-10-27 16:58:48.783387,64,0.30000000000000004,True
R1354,AD_237,2001,NFL,18-24,Other,high_quality,3,2,4,4,4,99.59978192734565,NFL,"Really enjoyed this NFL ad. Creative and memorable, would definitely share with friends.",2025-11-04 16:58:48.783387,88,0.7999999999999999,True
R1354,AD_120,2013,Bud Light,25-34,Other,high_quality,5,5,4,4,2,76.75735883342499,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-11 16:58:48.783387,68,1.5,True
R1355,AD_142,2005,Bud Light,25-34,Other,high_quality,5,5,3,3,3,87.50190320831325,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-19 16:58:48.784395,68,1.2,True
R1355,AD_159,2008,Doritos,55+,Female,high_quality,5,5,3,2,4,117.62916260391258,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-11-06 16:58:48.784395,92,1.7,True
R1355,AD_145,2008,Bud Light,45-54,Female,high_quality,5,5,4,4,3,77.5679899001862,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-26 16:58:48.784395,76,0.7,True
R1355,AD_048,2013,Doritos,45-54,Other,high_quality,5,5,2,4,2,74.15292835150333,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-11-18 16:58:48.784395,81,2.3000000000000003,True
R1355,AD_000,2018,Toyota,18-24,Male,high_quality,3,3,2,3,4,168.0873568304932,Toyota,The Toyota commercial was entertaining and the brand message came through clearly.,2025-11-05 16:58:48.784395,82,0.5,True
R1356,AD_210,2005,Bud Light,25-34,Male,high_quality,5,5,4,4,3,109.99158644671552,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-22 16:58:48.785394,76,0.7,True
R1356,AD_052,2012,E-Trade,45-54,Other,high_quality,5,3,3,3,2,146.12391937006666,E-Trade,This E-Trade ad was well done. It held my attention and I'd consider the product.,2025-11-06 16:58:48.785394,81,1.2,True
R1356,AD_088,2017,Hyundai,25-34,Male,high_quality,3,3,4,4,3,129.03915220764867,Hyundai,This Hyundai ad was well done. It held my attention and I'd consider the product.,2025-11-25 16:58:48.785394,81,0.30000000000000004,True
R1356,AD_235,2008,Bud Light,18-24,Male,high_quality,5,5,4,3,3,86.02694308464535,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-17 16:58:48.785394,85,1.0,True
R1356,AD_190,2003,Bud Light,55+,Female,high_quality,5,5,4,4,2,131.2632991800922,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-15 16:58:48.785394,83,1.5,True
R1357,AD_039,2004,Pepsi,55+,Other,bot_like,3,3,3,3,3,55.18373710928462,N/A,N/A,2025-11-10 16:58:48.785394,3,0.0,False
R1357,AD_146,2016,Toyota,25-34,Male,bot_like,3,3,3,3,3,48.06683866372007,N/A,The commercial exhibits standard industry practices.,2025-11-16 16:58:48.785394,52,0.0,False
R1357,AD_037,2018,Coca-Cola,55+,Female,bot_like,3,3,3,3,3,38.89929454503127,N/A,........,2025-11-11 16:58:48.785394,8,0.0,False
R1358,AD_061,2009,Doritos,18-24,Male,high_quality,5,5,3,4,2,107.418506959107,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-10-30 16:58:48.786394,66,1.7000000000000002,True
R1358,AD_101,2015,Kia,45-54,Female,high_quality,5,5,2,4,4,98.31631602157124,Kia,The Kia commercial was entertaining and the brand message came through clearly.,2025-10-27 16:58:48.786394,79,1.5,True
R1358,AD_146,2016,Toyota,45-54,Male,high_quality,5,4,4,3,4,91.78900802885607,Toyota,Loved the creativity in this Toyota spot. It stood out and made me smile.,2025-11-04 16:58:48.786394,73,0.5,True
R1358,AD_207,2006,Budweiser,18-24,Male,high_quality,5,4,3,4,3,164.72582484387547,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-02 16:58:48.786394,83,0.7000000000000001,True
R1359,AD_180,2008,Coca-Cola,35-44,Other,inconsistent,2,2,2,5,5,101.38271287273002,Wrong Brand,Worst commercial ever but very memorable somehow,2025-10-28 16:58:48.786394,48,2.7,False
